,filename,true_label,pred_label,correct?
5144,77386.jpg,cladrastis_lutea,cladrastis_lutea,True
5145,3345.jpg,ulmus_americana,ulmus_americana,True
5146,58338.jpg,malus_coronaria,malus_coronaria,True
5147,83261.jpg,carpinus_caroliniana,carpinus_caroliniana,True
5148,64303.jpg,asimina_triloba,asimina_triloba,True
5149,32067.jpg,pinus_peucea,pinus_peucea,True
5150,82269.jpg,cedrus_atlantica,picea_abies,False
5151,12393.jpg,koelreuteria_paniculata,koelreuteria_paniculata,True
5152,10588.jpg,stewartia_pseudocamellia,stewartia_pseudocamellia,True
5153,88145.jpg,nyssa_sylvatica,nyssa_sylvatica,True
5154,22094.jpg,styrax_japonica,styrax_japonica,True
5155,5611.jpg,broussonettia_papyrifera,broussonettia_papyrifera,True
5156,79708.jpg,salix_matsudana,salix_nigra,False
5157,43071.jpg,diospyros_virginiana,diospyros_virginiana,True
5158,94354.jpg,amelanchier_arborea,carpinus_caroliniana,False
5159,73073.jpg,quercus_palustris,quercus_palustris,True
5160,44245.jpg,acer_negundo,acer_negundo,True
5161,4032.jpg,quercus_stellata,quercus_stellata,True
5162,24065.jpg,acer_campestre,acer_campestre,True
5163,66800.jpg,taxodium_distichum,taxodium_distichum,True
5164,13262.jpg,ostrya_virginiana,ostrya_virginiana,True
5165,14753.jpg,populus_grandidentata,populus_grandidentata,True
5166,58521.jpg,quercus_rubra,quercus_rubra,True
5167,94333.jpg,stewartia_pseudocamellia,stewartia_pseudocamellia,True
5168,27746.jpg,cedrus_deodara,cedrus_deodara,True
5169,52608.jpg,ulmus_glabra,ulmus_glabra,True
5170,28591.jpg,pinus_parviflora,pinus_flexilis,False
5171,19066.jpg,fagus_grandifolia,fagus_grandifolia,True
5172,53725.jpg,fraxinus_pennsylvanica,fraxinus_pennsylvanica,True
5173,87383.jpg,magnolia_denudata,magnolia_denudata,True
5174,208.jpg,cercis_canadensis,tilia_americana,False
5175,44428.jpg,catalpa_speciosa,catalpa_bignonioides,False
5176,2648.jpg,chamaecyparis_thyoides,chamaecyparis_thyoides,True
5177,5780.jpg,quercus_robur,quercus_robur,True
5178,88751.jpg,fraxinus_americana,fraxinus_americana,True
5179,44843.jpg,magnolia_soulangiana,magnolia_soulangiana,True
5180,24814.jpg,chamaecyparis_thyoides,chamaecyparis_thyoides,True
5181,83588.jpg,ptelea_trifoliata,ptelea_trifoliata,True
5182,66942.jpg,cornus_florida,cornus_florida,True
5183,42528.jpg,crataegus_crus-galli,crataegus_crus-galli,True
5184,69144.jpg,ailanthus_altissima,ailanthus_altissima,True
5185,12409.jpg,pinus_pungens,pinus_pungens,True
5186,85831.jpg,quercus_phellos,quercus_phellos,True
5187,69765.jpg,betula_populifolia,betula_populifolia,True
5188,62239.jpg,populus_grandidentata,populus_grandidentata,True
5189,25898.jpg,magnolia_tripetala,magnolia_tripetala,True
5190,10489.jpg,pinus_echinata,pinus_rigida,False
5191,16466.jpg,oxydendrum_arboreum,oxydendrum_arboreum,True
5192,15292.jpg,pyrus_calleryana,pyrus_calleryana,True
5193,80287.jpg,chionanthus_virginicus,chionanthus_virginicus,True
5194,6832.jpg,crataegus_pruinosa,crataegus_pruinosa,True
5195,67250.jpg,acer_negundo,acer_negundo,True
5196,27401.jpg,quercus_shumardii,quercus_shumardii,True
5197,10802.jpg,ulmus_pumila,ulmus_pumila,True
5198,73874.jpg,carya_tomentosa,carya_tomentosa,True
5199,81343.jpg,nyssa_sylvatica,nyssa_sylvatica,True
5200,76041.jpg,pinus_cembra,pinus_bungeana,False
5201,3619.jpg,salix_nigra,salix_nigra,True
5202,44455.jpg,gleditsia_triacanthos,gleditsia_triacanthos,True
5203,18013.jpg,ailanthus_altissima,ailanthus_altissima,True
5204,16967.jpg,carya_ovata,carya_ovata,True
5205,49886.jpg,magnolia_macrophylla,magnolia_macrophylla,True
5206,58015.jpg,ostrya_virginiana,ostrya_virginiana,True
5207,52285.jpg,chamaecyparis_pisifera,chamaecyparis_pisifera,True
5208,40964.jpg,acer_negundo,acer_negundo,True
5209,45122.jpg,platanus_acerifolia,platanus_acerifolia,True
5210,87188.jpg,quercus_montana,quercus_montana,True
5211,76327.jpg,magnolia_stellata,magnolia_stellata,True
5212,90299.jpg,cladrastis_lutea,fraxinus_nigra,False
5213,25808.jpg,cryptomeria_japonica,cryptomeria_japonica,True
5214,57685.jpg,acer_saccharinum,acer_saccharinum,True
5215,39599.jpg,metasequoia_glyptostroboides,metasequoia_glyptostroboides,True
5216,92626.jpg,celtis_occidentalis,celtis_occidentalis,True
5217,16069.jpg,cornus_florida,cornus_florida,True
5218,28188.jpg,ulmus_rubra,ulmus_rubra,True
5219,58280.jpg,acer_negundo,acer_negundo,True
5220,51111.jpg,cedrus_libani,cedrus_libani,True
5221,50012.jpg,cercis_canadensis,cercis_canadensis,True
5222,43170.jpg,ulmus_pumila,ulmus_pumila,True
5223,73069.jpg,acer_saccharinum,acer_saccharinum,True
5224,35208.jpg,quercus_muehlenbergii,quercus_muehlenbergii,True
5225,69179.jpg,staphylea_trifolia,staphylea_trifolia,True
5226,35864.jpg,broussonettia_papyrifera,broussonettia_papyrifera,True
5227,11878.jpg,broussonettia_papyrifera,broussonettia_papyrifera,True
5228,7958.jpg,prunus_virginiana,prunus_virginiana,True
5229,25079.jpg,prunus_virginiana,prunus_virginiana,True
5230,2280.jpg,ginkgo_biloba,ginkgo_biloba,True
5231,20025.jpg,sassafras_albidum,sassafras_albidum,True
5232,22169.jpg,quercus_montana,quercus_montana,True
5233,34949.jpg,salix_nigra,salix_nigra,True
5234,5327.jpg,halesia_tetraptera,halesia_tetraptera,True
5235,2827.jpg,abies_nordmanniana,abies_nordmanniana,True
5236,87848.jpg,cedrus_atlantica,cedrus_atlantica,True
5237,10191.jpg,tilia_cordata,tilia_cordata,True
5238,25960.jpg,styrax_obassia,styrax_obassia,True
5239,47336.jpg,pyrus_calleryana,pyrus_calleryana,True
5240,20080.jpg,prunus_serrulata,prunus_serrulata,True
5241,2229.jpg,amelanchier_laevis,amelanchier_laevis,True
5242,83655.jpg,ulmus_rubra,ulmus_rubra,True
5243,31518.jpg,maclura_pomifera,maclura_pomifera,True
5244,2428.jpg,aesculus_pavi,aesculus_pavi,True
5245,55677.jpg,magnolia_virginiana,magnolia_virginiana,True
5246,63110.jpg,pinus_cembra,pinus_cembra,True
5247,29211.jpg,cornus_florida,cornus_florida,True
5248,84976.jpg,crataegus_pruinosa,crataegus_pruinosa,True
5249,34771.jpg,pinus_sylvestris,pinus_sylvestris,True
5250,18960.jpg,maclura_pomifera,maclura_pomifera,True
5251,89644.jpg,catalpa_bignonioides,catalpa_bignonioides,True
5252,22494.jpg,quercus_shumardii,quercus_shumardii,True
5253,28310.jpg,phellodendron_amurense,phellodendron_amurense,True
5254,36174.jpg,pinus_nigra,pinus_nigra,True
5255,67794.jpg,prunus_pensylvanica,prunus_pensylvanica,True
5256,46679.jpg,pinus_densiflora,pinus_densiflora,True
5257,90347.jpg,fraxinus_nigra,fraxinus_nigra,True
5258,83612.jpg,ulmus_rubra,ulmus_rubra,True
5259,89470.jpg,pinus_bungeana,pinus_bungeana,True
5260,31293.jpg,ilex_opaca,ilex_opaca,True
5261,74925.jpg,pinus_virginiana,pinus_virginiana,True
5262,48380.jpg,pinus_koraiensis,pinus_pungens,False
5263,67601.jpg,liquidambar_styraciflua,liquidambar_styraciflua,True
5264,48593.jpg,prunus_subhirtella,prunus_subhirtella,True
5265,66531.jpg,prunus_sargentii,prunus_sargentii,True
5266,74029.jpg,pinus_nigra,pinus_nigra,True
5267,94373.jpg,acer_palmatum,acer_palmatum,True
5268,65572.jpg,crataegus_crus-galli,crataegus_crus-galli,True
5269,61660.jpg,carpinus_caroliniana,carpinus_caroliniana,True
5270,11955.jpg,fraxinus_nigra,catalpa_bignonioides,False
5271,74376.jpg,morus_rubra,morus_rubra,True
5272,94133.jpg,quercus_alba,quercus_alba,True
5273,57279.jpg,cornus_florida,cornus_florida,True
5274,87149.jpg,ficus_carica,ficus_carica,True
5275,55906.jpg,catalpa_speciosa,catalpa_speciosa,True
5276,82264.jpg,quercus_bicolor,quercus_bicolor,True
5277,92024.jpg,zelkova_serrata,zelkova_serrata,True
5278,72655.jpg,tilia_cordata,ilex_opaca,False
5279,45943.jpg,chionanthus_virginicus,chionanthus_virginicus,True
5280,61034.jpg,ilex_opaca,ilex_opaca,True
5281,29398.jpg,aesculus_flava,carya_ovata,False
5282,77822.jpg,sassafras_albidum,sassafras_albidum,True
5283,50760.jpg,magnolia_acuminata,magnolia_acuminata,True
5284,59164.jpg,styrax_japonica,styrax_japonica,True
5285,77238.jpg,crataegus_laevigata,crataegus_laevigata,True
5286,5644.jpg,betula_nigra,betula_nigra,True
5287,18627.jpg,pinus_rigida,pinus_rigida,True
5288,83966.jpg,morus_alba,morus_alba,True
5289,73784.jpg,quercus_imbricaria,quercus_imbricaria,True
5290,47446.jpg,prunus_serrulata,cornus_kousa,False
5291,2372.jpg,ptelea_trifoliata,ptelea_trifoliata,True
5292,25364.jpg,diospyros_virginiana,cercis_canadensis,False
5293,29718.jpg,oxydendrum_arboreum,oxydendrum_arboreum,True
5294,42145.jpg,prunus_serotina,prunus_serotina,True
5295,80565.jpg,koelreuteria_paniculata,koelreuteria_paniculata,True
5296,69079.jpg,quercus_robur,quercus_stellata,False
5297,82058.jpg,prunus_serotina,prunus_serotina,True
5298,63672.jpg,acer_pensylvanicum,acer_pensylvanicum,True
5299,1555.jpg,magnolia_virginiana,magnolia_virginiana,True
5300,67226.jpg,prunus_sargentii,prunus_sargentii,True
5301,38222.jpg,diospyros_virginiana,asimina_triloba,False
5302,68392.jpg,prunus_sargentii,prunus_sargentii,True
5303,89413.jpg,picea_pungens,picea_pungens,True
5304,8819.jpg,gleditsia_triacanthos,gleditsia_triacanthos,True
5305,55782.jpg,ulmus_parvifolia,ulmus_parvifolia,True
5306,62826.jpg,pinus_bungeana,pinus_bungeana,True
5307,50535.jpg,asimina_triloba,asimina_triloba,True
5308,27441.jpg,ulmus_pumila,ulmus_pumila,True
5309,66891.jpg,quercus_imbricaria,quercus_imbricaria,True
5310,26532.jpg,malus_baccata,malus_baccata,True
5311,47600.jpg,amelanchier_arborea,amelanchier_arborea,True
5312,38422.jpg,crataegus_phaenopyrum,crataegus_phaenopyrum,True
5313,2534.jpg,carpinus_caroliniana,carpinus_caroliniana,True
5314,12813.jpg,malus_floribunda,malus_floribunda,True
5315,6418.jpg,ilex_opaca,ilex_opaca,True
5316,25292.jpg,ulmus_procera,carpinus_caroliniana,False
5317,52143.jpg,crataegus_viridis,crataegus_viridis,True
5318,53414.jpg,acer_rubrum,acer_rubrum,True
5319,44560.jpg,acer_ginnala,acer_ginnala,True
5320,39897.jpg,chionanthus_virginicus,chionanthus_virginicus,True
5321,47613.jpg,malus_angustifolia,malus_angustifolia,True
5322,1608.jpg,halesia_tetraptera,halesia_tetraptera,True
5323,92774.jpg,cornus_mas,cornus_mas,True
5324,69277.jpg,quercus_imbricaria,quercus_imbricaria,True
5325,93281.jpg,chamaecyparis_pisifera,chamaecyparis_pisifera,True
5326,43558.jpg,acer_campestre,acer_campestre,True
5327,82995.jpg,halesia_tetraptera,halesia_tetraptera,True
5328,62300.jpg,cercidiphyllum_japonicum,cercidiphyllum_japonicum,True
5329,85157.jpg,crataegus_laevigata,crataegus_laevigata,True
5330,31515.jpg,pyrus_calleryana,pyrus_calleryana,True
5331,33013.jpg,aesculus_flava,aesculus_flava,True
5332,73487.jpg,betula_alleghaniensis,betula_alleghaniensis,True
5333,72356.jpg,celtis_tenuifolia,celtis_tenuifolia,True
5334,26035.jpg,acer_negundo,acer_negundo,True
5335,426.jpg,platanus_occidentalis,platanus_occidentalis,True
5336,38290.jpg,crataegus_crus-galli,crataegus_crus-galli,True
5337,37992.jpg,ulmus_pumila,ulmus_pumila,True
5338,21971.jpg,acer_rubrum,acer_rubrum,True
5339,49481.jpg,quercus_muehlenbergii,quercus_muehlenbergii,True
5340,6273.jpg,acer_palmatum,acer_palmatum,True
5341,15460.jpg,populus_deltoides,populus_deltoides,True
5342,63700.jpg,quercus_marilandica,quercus_marilandica,True
5343,59350.jpg,quercus_macrocarpa,quercus_macrocarpa,True
5344,27199.jpg,ulmus_rubra,ulmus_rubra,True
5345,32306.jpg,cercis_canadensis,cercis_canadensis,True
5346,80477.jpg,quercus_macrocarpa,quercus_macrocarpa,True
5347,69347.jpg,prunus_pensylvanica,amelanchier_canadensis,False
5348,42847.jpg,quercus_acutissima,quercus_acutissima,True
5349,9722.jpg,pinus_cembra,pinus_cembra,True
5350,19392.jpg,ulmus_glabra,ulmus_glabra,True
5351,35687.jpg,chionanthus_retusus,chionanthus_retusus,True
5352,17338.jpg,ulmus_procera,ulmus_glabra,False
5353,55417.jpg,ailanthus_altissima,ailanthus_altissima,True
5354,53953.jpg,tilia_cordata,tilia_cordata,True
5355,37059.jpg,acer_saccharum,acer_saccharum,True
5356,62099.jpg,prunus_yedoensis,prunus_yedoensis,True
5357,46297.jpg,pinus_cembra,pinus_cembra,True
5358,90736.jpg,quercus_robur,quercus_robur,True
5359,66448.jpg,tilia_americana,tilia_americana,True
5360,67701.jpg,acer_saccharum,acer_saccharinum,False
5361,80033.jpg,amelanchier_laevis,amelanchier_laevis,True
5362,51518.jpg,aesculus_pavi,aesculus_pavi,True
5363,67362.jpg,acer_rubrum,acer_rubrum,True
5364,7810.jpg,populus_grandidentata,populus_grandidentata,True
5365,10543.jpg,chamaecyparis_pisifera,chamaecyparis_pisifera,True
5366,77915.jpg,populus_tremuloides,pinus_parviflora,False
5367,53723.jpg,fagus_grandifolia,fagus_grandifolia,True
5368,21388.jpg,populus_deltoides,populus_deltoides,True
5369,38026.jpg,tilia_tomentosa,tilia_tomentosa,True
5370,65002.jpg,acer_negundo,acer_negundo,True
5371,72149.jpg,carpinus_betulus,carpinus_betulus,True
5372,14325.jpg,styrax_japonica,styrax_japonica,True
5373,68174.jpg,diospyros_virginiana,diospyros_virginiana,True
5374,56084.jpg,quercus_macrocarpa,quercus_macrocarpa,True
5375,13015.jpg,fagus_grandifolia,fagus_grandifolia,True
5376,52280.jpg,quercus_macrocarpa,quercus_macrocarpa,True
5377,12713.jpg,carya_tomentosa,carya_tomentosa,True
5378,76359.jpg,ulmus_parvifolia,ulmus_parvifolia,True
5379,13383.jpg,ulmus_americana,ulmus_americana,True
5380,63226.jpg,ginkgo_biloba,ginkgo_biloba,True
5381,90111.jpg,crataegus_crus-galli,crataegus_crus-galli,True
5382,11954.jpg,fraxinus_nigra,fraxinus_nigra,True
5383,41898.jpg,broussonettia_papyrifera,broussonettia_papyrifera,True
5384,22281.jpg,halesia_tetraptera,halesia_tetraptera,True
5385,73093.jpg,pinus_strobus,pinus_strobus,True
5386,76237.jpg,prunus_virginiana,pinus_resinosa,False
5387,48568.jpg,cercis_canadensis,cercis_canadensis,True
5388,5970.jpg,morus_alba,betula_jacqemontii,False
5389,16377.jpg,ficus_carica,ficus_carica,True
5390,65987.jpg,carya_cordiformis,ptelea_trifoliata,False
5391,63842.jpg,crataegus_phaenopyrum,crataegus_phaenopyrum,True
5392,87870.jpg,betula_nigra,betula_nigra,True
5393,20176.jpg,pinus_peucea,pinus_peucea,True
5394,52683.jpg,maclura_pomifera,maclura_pomifera,True
5395,25120.jpg,magnolia_macrophylla,magnolia_macrophylla,True
5396,85097.jpg,acer_rubrum,acer_rubrum,True
5397,66823.jpg,pinus_resinosa,pinus_rigida,False
5398,77675.jpg,magnolia_denudata,magnolia_denudata,True
5399,60516.jpg,magnolia_macrophylla,magnolia_macrophylla,True
5400,43391.jpg,salix_matsudana,salix_matsudana,True
5401,77878.jpg,quercus_velutina,quercus_velutina,True
5402,64549.jpg,eucommia_ulmoides,eucommia_ulmoides,True
5403,64908.jpg,quercus_cerris,quercus_cerris,True
5404,51718.jpg,chionanthus_retusus,chionanthus_retusus,True
5405,78350.jpg,tilia_cordata,tilia_cordata,True
5406,43502.jpg,syringa_reticulata,cercis_canadensis,False
5407,35190.jpg,pinus_thunbergii,pinus_thunbergii,True
5408,76942.jpg,acer_griseum,acer_griseum,True
5409,57399.jpg,aesculus_hippocastamon,aesculus_hippocastamon,True
5410,4188.jpg,tilia_tomentosa,tilia_tomentosa,True
5411,63262.jpg,celtis_tenuifolia,celtis_tenuifolia,True
5412,63528.jpg,pinus_echinata,pinus_strobus,False
5413,84595.jpg,ilex_opaca,ilex_opaca,True
5414,40930.jpg,pinus_strobus,larix_decidua,False
5415,93419.jpg,carpinus_betulus,zelkova_serrata,False
5416,21117.jpg,pinus_pungens,pinus_pungens,True
5417,33704.jpg,quercus_bicolor,quercus_bicolor,True
5418,41957.jpg,morus_alba,morus_alba,True
5419,44752.jpg,magnolia_grandiflora,magnolia_grandiflora,True
5420,50606.jpg,crataegus_laevigata,crataegus_laevigata,True
5421,73199.jpg,pinus_strobus,pinus_cembra,False
5422,2856.jpg,populus_deltoides,populus_deltoides,True
5423,89565.jpg,acer_saccharinum,acer_saccharinum,True
5424,66938.jpg,prunus_pensylvanica,prunus_pensylvanica,True
5425,40223.jpg,staphylea_trifolia,staphylea_trifolia,True
5426,51082.jpg,chionanthus_virginicus,chionanthus_virginicus,True
5427,39530.jpg,pinus_rigida,pinus_rigida,True
5428,24532.jpg,amelanchier_canadensis,amelanchier_canadensis,True
5429,35563.jpg,ulmus_glabra,ulmus_glabra,True
5430,28307.jpg,chionanthus_retusus,chionanthus_retusus,True
5431,25323.jpg,ostrya_virginiana,ostrya_virginiana,True
5432,27815.jpg,acer_campestre,acer_campestre,True
5433,285.jpg,quercus_bicolor,quercus_bicolor,True
5434,36747.jpg,prunus_pensylvanica,prunus_pensylvanica,True
5435,60608.jpg,stewartia_pseudocamellia,stewartia_pseudocamellia,True
5436,78360.jpg,acer_griseum,acer_griseum,True
5437,52691.jpg,quercus_stellata,quercus_stellata,True
5438,92805.jpg,malus_baccata,malus_baccata,True
5439,2942.jpg,ficus_carica,ficus_carica,True
5440,14201.jpg,ulmus_glabra,ulmus_glabra,True
5441,87273.jpg,ulmus_pumila,ulmus_pumila,True
5442,93355.jpg,betula_nigra,ostrya_virginiana,False
5443,71235.jpg,cryptomeria_japonica,cryptomeria_japonica,True
5444,65684.jpg,catalpa_speciosa,catalpa_speciosa,True
5445,38264.jpg,acer_pensylvanicum,acer_pensylvanicum,True
5446,78615.jpg,carya_tomentosa,carya_tomentosa,True
5447,41924.jpg,pinus_peucea,pinus_peucea,True
5448,70567.jpg,pinus_koraiensis,cryptomeria_japonica,False
5449,382.jpg,metasequoia_glyptostroboides,metasequoia_glyptostroboides,True
5450,5923.jpg,pinus_strobus,pinus_sylvestris,False
5451,70970.jpg,liriodendron_tulipifera,liriodendron_tulipifera,True
5452,62703.jpg,fraxinus_americana,fraxinus_americana,True
5453,38415.jpg,salix_nigra,salix_nigra,True
5454,21492.jpg,aesculus_glabra,aesculus_glabra,True
5455,36784.jpg,catalpa_bignonioides,catalpa_bignonioides,True
5456,9020.jpg,quercus_rubra,quercus_rubra,True
5457,24479.jpg,halesia_tetraptera,halesia_tetraptera,True
5458,53721.jpg,fagus_grandifolia,fagus_grandifolia,True
5459,10545.jpg,ailanthus_altissima,prunus_serotina,False
5460,196.jpg,quercus_michauxii,quercus_michauxii,True
5461,6354.jpg,pinus_cembra,pinus_cembra,True
5462,34419.jpg,pinus_parviflora,pinus_parviflora,True
5463,87322.jpg,phellodendron_amurense,phellodendron_amurense,True
5464,89857.jpg,prunus_yedoensis,prunus_yedoensis,True
5465,33794.jpg,pinus_peucea,pinus_peucea,True
5466,43839.jpg,betula_nigra,betula_nigra,True
5467,31014.jpg,pinus_cembra,pinus_parviflora,False
5468,75652.jpg,fraxinus_nigra,fraxinus_nigra,True
5469,22959.jpg,betula_nigra,betula_nigra,True
5470,63995.jpg,toona_sinensis,toona_sinensis,True
5471,34165.jpg,liriodendron_tulipifera,liriodendron_tulipifera,True
5472,32126.jpg,crataegus_pruinosa,crataegus_pruinosa,True
5473,28858.jpg,broussonettia_papyrifera,broussonettia_papyrifera,True
5474,47514.jpg,cladrastis_lutea,cladrastis_lutea,True
5475,88756.jpg,malus_pumila,malus_pumila,True
5476,2966.jpg,paulownia_tomentosa,paulownia_tomentosa,True
5477,22123.jpg,chionanthus_virginicus,chionanthus_virginicus,True
5478,77922.jpg,malus_angustifolia,malus_angustifolia,True
5479,58618.jpg,fraxinus_pennsylvanica,fraxinus_pennsylvanica,True
5480,86076.jpg,betula_nigra,betula_nigra,True
5481,5658.jpg,magnolia_stellata,magnolia_stellata,True
5482,2682.jpg,styrax_japonica,styrax_japonica,True
5483,41996.jpg,fagus_grandifolia,fagus_grandifolia,True
5484,23345.jpg,ulmus_procera,ulmus_procera,True
5485,59612.jpg,cercis_canadensis,cercis_canadensis,True
5486,79480.jpg,pinus_taeda,pinus_cembra,False
5487,21574.jpg,prunus_virginiana,prunus_virginiana,True
5488,43624.jpg,juglans_nigra,juglans_nigra,True
5489,82225.jpg,acer_negundo,acer_negundo,True
5490,4198.jpg,quercus_macrocarpa,quercus_macrocarpa,True
5491,45534.jpg,crataegus_laevigata,crataegus_laevigata,True
5492,80580.jpg,taxodium_distichum,taxodium_distichum,True
5493,3766.jpg,quercus_acutissima,quercus_acutissima,True
5494,3370.jpg,acer_pseudoplatanus,acer_pseudoplatanus,True
5495,3789.jpg,fagus_grandifolia,fagus_grandifolia,True
5496,813.jpg,prunus_virginiana,prunus_virginiana,True
5497,852.jpg,quercus_montana,quercus_montana,True
5498,12833.jpg,acer_platanoides,acer_platanoides,True
5499,27010.jpg,broussonettia_papyrifera,broussonettia_papyrifera,True
5500,46558.jpg,catalpa_bignonioides,catalpa_bignonioides,True
5501,17460.jpg,prunus_sargentii,prunus_sargentii,True
5502,54127.jpg,malus_floribunda,malus_floribunda,True
5503,53531.jpg,malus_coronaria,malus_coronaria,True
5504,93958.jpg,ficus_carica,ficus_carica,True
5505,10052.jpg,fagus_grandifolia,fagus_grandifolia,True
5506,21892.jpg,pinus_thunbergii,pinus_thunbergii,True
5507,9063.jpg,cryptomeria_japonica,cryptomeria_japonica,True
5508,43073.jpg,ulmus_parvifolia,ulmus_parvifolia,True
5509,41576.jpg,chionanthus_virginicus,asimina_triloba,False
5510,61654.jpg,liriodendron_tulipifera,liriodendron_tulipifera,True
5511,61263.jpg,ulmus_parvifolia,pinus_sylvestris,False
5512,63419.jpg,pinus_echinata,pinus_nigra,False
5513,88657.jpg,prunus_yedoensis,prunus_yedoensis,True
5514,38986.jpg,carpinus_caroliniana,carpinus_caroliniana,True
5515,13854.jpg,pinus_thunbergii,pinus_rigida,False
5516,54304.jpg,crataegus_pruinosa,crataegus_pruinosa,True
5517,25154.jpg,crataegus_crus-galli,crataegus_crus-galli,True
5518,40898.jpg,syringa_reticulata,syringa_reticulata,True
5519,42269.jpg,evodia_daniellii,evodia_daniellii,True
5520,90839.jpg,prunus_serotina,maclura_pomifera,False
5521,50362.jpg,ulmus_pumila,ulmus_pumila,True
5522,6053.jpg,nyssa_sylvatica,chionanthus_retusus,False
5523,87644.jpg,acer_saccharum,acer_saccharum,True
5524,69210.jpg,acer_saccharum,acer_saccharum,True
5525,11625.jpg,fraxinus_pennsylvanica,fraxinus_pennsylvanica,True
5526,11182.jpg,phellodendron_amurense,phellodendron_amurense,True
5527,34559.jpg,betula_alleghaniensis,betula_lenta,False
5528,80766.jpg,pinus_pungens,pinus_resinosa,False
5529,90410.jpg,juglans_cinerea,juglans_cinerea,True
5530,18256.jpg,paulownia_tomentosa,paulownia_tomentosa,True
5531,46113.jpg,chionanthus_virginicus,chionanthus_virginicus,True
5532,65417.jpg,tsuga_canadensis,tsuga_canadensis,True
5533,13770.jpg,cornus_florida,cornus_florida,True
5534,89564.jpg,quercus_palustris,quercus_palustris,True
5535,60607.jpg,stewartia_pseudocamellia,fagus_grandifolia,False
5536,69632.jpg,prunus_yedoensis,prunus_yedoensis,True
5537,58941.jpg,chionanthus_retusus,chionanthus_retusus,True
5538,74131.jpg,pinus_virginiana,pinus_virginiana,True
5539,65545.jpg,tilia_cordata,tilia_cordata,True
5540,74617.jpg,ulmus_rubra,ulmus_rubra,True
5541,46860.jpg,prunus_serotina,prunus_serotina,True
5542,81031.jpg,ulmus_parvifolia,ulmus_parvifolia,True
5543,6966.jpg,metasequoia_glyptostroboides,metasequoia_glyptostroboides,True
5544,69877.jpg,malus_floribunda,malus_floribunda,True
5545,18020.jpg,amelanchier_canadensis,amelanchier_canadensis,True
5546,64139.jpg,pinus_pungens,pinus_pungens,True
5547,38413.jpg,salix_nigra,salix_nigra,True
5548,12094.jpg,fraxinus_americana,fraxinus_americana,True
5549,55933.jpg,quercus_velutina,quercus_velutina,True
5550,49978.jpg,metasequoia_glyptostroboides,metasequoia_glyptostroboides,True
5551,74659.jpg,chionanthus_virginicus,chionanthus_virginicus,True
5552,15511.jpg,eucommia_ulmoides,eucommia_ulmoides,True
5553,82569.jpg,zelkova_serrata,zelkova_serrata,True
5554,10646.jpg,quercus_muehlenbergii,quercus_muehlenbergii,True
5555,3121.jpg,pinus_virginiana,pinus_virginiana,True
5556,32885.jpg,aesculus_pavi,aesculus_pavi,True
5557,642.jpg,ulmus_pumila,ulmus_pumila,True
5558,36517.jpg,morus_alba,morus_alba,True
5559,57590.jpg,quercus_montana,quercus_montana,True
5560,9016.jpg,salix_caroliniana,salix_caroliniana,True
5561,72907.jpg,prunus_yedoensis,prunus_yedoensis,True
5562,15240.jpg,pinus_taeda,pinus_taeda,True
5563,54531.jpg,platanus_acerifolia,platanus_acerifolia,True
5564,54490.jpg,celtis_occidentalis,celtis_occidentalis,True
5565,36510.jpg,malus_baccata,malus_baccata,True
5566,43889.jpg,platanus_occidentalis,platanus_occidentalis,True
5567,80827.jpg,ailanthus_altissima,ailanthus_altissima,True
5568,81165.jpg,malus_coronaria,malus_coronaria,True
5569,16040.jpg,morus_rubra,morus_rubra,True
5570,21327.jpg,magnolia_denudata,magnolia_denudata,True
5571,49443.jpg,asimina_triloba,asimina_triloba,True
5572,23540.jpg,pinus_taeda,pinus_taeda,True
5573,93448.jpg,magnolia_denudata,magnolia_denudata,True
5574,28767.jpg,picea_abies,tsuga_canadensis,False
5575,87601.jpg,prunus_serrulata,betula_jacqemontii,False
5576,89699.jpg,betula_alleghaniensis,betula_alleghaniensis,True
5577,52409.jpg,quercus_stellata,quercus_stellata,True
5578,12000.jpg,cercidiphyllum_japonicum,cercidiphyllum_japonicum,True
5579,59268.jpg,ptelea_trifoliata,ptelea_trifoliata,True
5580,66466.jpg,carya_ovata,carya_ovata,True
5581,87203.jpg,quercus_phellos,quercus_phellos,True
5582,42394.jpg,cercidiphyllum_japonicum,cercidiphyllum_japonicum,True
5583,510.jpg,liriodendron_tulipifera,liriodendron_tulipifera,True
5584,58063.jpg,asimina_triloba,chionanthus_virginicus,False
5585,41308.jpg,malus_angustifolia,malus_angustifolia,True
5586,37170.jpg,prunus_yedoensis,salix_babylonica,False
5587,54367.jpg,betula_jacqemontii,betula_jacqemontii,True
5588,93874.jpg,ficus_carica,ficus_carica,True
5589,44159.jpg,acer_negundo,acer_negundo,True
5590,27908.jpg,aesculus_hippocastamon,aesculus_hippocastamon,True
5591,68137.jpg,quercus_rubra,quercus_rubra,True
5592,30895.jpg,prunus_sargentii,prunus_sargentii,True
5593,48842.jpg,abies_concolor,abies_concolor,True
5594,78006.jpg,staphylea_trifolia,staphylea_trifolia,True
5595,53809.jpg,juglans_cinerea,juglans_cinerea,True
5596,59306.jpg,eucommia_ulmoides,eucommia_ulmoides,True
5597,23633.jpg,crataegus_laevigata,crataegus_laevigata,True
5598,72361.jpg,amelanchier_canadensis,amelanchier_canadensis,True
